STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/9/2007,50,61,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/10/2007,51,54,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/11/2007,54,60,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/12/2007,52,56,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/13/2007,48,58,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/14/2007,45,52,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/15/2007,45,57,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/16/2007,47,59,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/17/2007,48,60,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/18/2007,54,64,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/19/2007,57,61,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/20/2007,59,63,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/21/2007,58,67,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/22/2007,65,79,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/23/2007,61,66,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/24/2007,51,59,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/25/2007,48,57,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/26/2007,47,57,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/27/2007,55,60,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/28/2007,48,56,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/29/2007,36,45,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/30/2007,44,53,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/31/2007,49,56,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/1/2007,51,57,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/2/2007,40,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/3/2007,40,43,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/4/2007,43,51,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/5/2007,43,49,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/6/2007,45,50,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/7/2007,40,50,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/8/2007,35,41,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/9/2007,34,41,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/10/2007,30,32,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/11/2007,30,38,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/2007,32,40,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/2007,40,45,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/2007,46,53,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/2007,53,56,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/2007,38,53,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/2007,32,39,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/2007,30,38,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/2007,29,35,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/2007,34,36,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/2007,33,37,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/2007,47,50,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/2007,30,40,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/2007,22,28,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/2007,34,42,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/2007,42,45,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/2007,44,55,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/2007,28,35,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/2007,36,44,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/2007,32,36,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/2007,20,35,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/2007,19,25,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/2007,27,31,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/2007,26,31,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/2007,23,28,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/2007,17,22,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/2007,26,32,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/2007,28,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/2007,18,25,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/2007,17,21,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/2007,25,31,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/2007,31,41,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/2007,12,15,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/2007,22,28,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/2007,11,23,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/2007,20,44,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/2007,18,27,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/2007,15,24,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/2007,19,26,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/2007,26,35,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/2007,18,23,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/2007,26,34,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/2007,41,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/2007,38,49,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/2007,34,42,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/2007,32,41,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/2007,30,32,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/2007,28,31,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/2007,33,38,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/2007,32,38,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/2007,27,29,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/2008,18,20,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/2008,42,45,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/2008,49,57,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/2008,46,49,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/2008,38,45,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/2008,37,49,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/2008,36,43,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/2008,30,36,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/2008,22,24,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/2008,20,26,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/2008,19,25,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/2008,21,31,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/2008,34,44,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/2008,27,33,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/2008,16,28,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/2008,8,13,0
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/2008,25,35,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/2008,27,33,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/2008,16,20,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/2008,12,21,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/2008,19,26,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/2008,19,23,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/2008,20,26,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/2008,30,40,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/2008,37,45,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/2008,25,31,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/2008,24,32,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/2008,34,46,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/2008,28,33,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/2008,29,37,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/2008,32,37,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/2008,30,34,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/2008,19,24,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/2008,25,31,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/2008,25,30,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/2008,30,37,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/2008,13,20,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/2008,16,26,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/2008,35,47,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/2008,29,35,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/2008,29,39,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/2008,13,19,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/2008,26,34,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/2008,45,51,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/2008,35,41,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/2008,23,29,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/2008,15,23,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/2008,21,28,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/2008,25,33,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/2008,25,34,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/2008,32,42,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/2008,32,36,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/2008,29,32,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/2008,17,23,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/29/2008,9,17,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/2008,29,34,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/2008,24,33,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/2008,28,38,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/2008,40,45,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/2008,33,46,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/2008,31,41,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/2008,35,41,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/2008,37,50,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/2008,31,44,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/2008,20,27,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/2008,24,33,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/2008,32,36,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/2008,25,32,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/2008,30,34,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/2008,29,33,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/2008,29,36,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/2008,31,37,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/2008,32,42,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/2008,34,38,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/2008,33,38,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/2008,26,30,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/2008,27,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/2008,27,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/2008,26,35,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/2008,25,34,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/2008,37,46,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/2008,36,40,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/2008,31,36,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/2008,25,31,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/2008,32,43,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/2008,35,42,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/2008,46,50,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/2008,37,48,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/2008,37,48,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/2008,37,43,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/2008,37,42,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/2008,38,44,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/2008,38,45,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/2008,42,54,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/2008,42,52,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/2008,46,61,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/2008,43,54,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/2008,38,40,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/2008,38,44,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/2008,39,48,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/2008,43,56,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/2008,47,58,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/2008,51,60,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/2008,58,73,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/2008,52,63,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/2008,44,51,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/2008,46,56,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/2008,52,63,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/2008,57,72,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/2008,46,54,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/2008,46,58,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/2008,45,58,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/2008,42,48,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/2008,45,54,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/2008,43,47,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/2008,41,50,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/2008,44,54,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/2008,44,57,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/2008,43,51,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/2008,41,44,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/2008,49,61,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/2008,56,67,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/2008,62,68,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/2008,55,69,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/2008,53,63,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/2008,45,47,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/2008,50,60,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/2008,48,55,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/2008,53,65,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/2008,55,68,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/2008,56,65,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/2008,55,65,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/2008,48,51,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/2008,54,67,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/2008,51,59,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/2008,51,60,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/2008,51,63,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/2008,51,59,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/2008,51,64,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/2008,50,59,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/2008,59,72,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/2008,58,69,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/2008,59,73,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/2008,52,64,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/2008,59,68,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/2008,55,66,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/2008,53,56,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/2008,62,75,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/2008,60,67,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/2008,63,75,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/2008,55,61,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/2008,56,64,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/2008,52,56,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/2008,56,68,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/2008,73,87,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/2008,76,85,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/2008,60,71,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/2008,65,80,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/2008,64,73,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/2008,67,79,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/2008,65,77,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/2008,58,70,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/2008,56,59,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/2008,56,64,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/2008,54,61,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/2008,54,61,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/2008,56,64,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/2008,62,74,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/2008,66,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/2008,64,70,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/2008,67,80,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/2008,69,79,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/2008,71,83,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/2008,67,79,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/2008,57,58,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/2008,60,72,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/2008,66,72,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/2008,72,83,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/2008,69,80,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/2008,69,77,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/2008,65,75,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/2008,67,77,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/2008,68,81,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/2008,72,83,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/2008,76,86,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/2008,72,80,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/2008,74,85,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/2008,66,74,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/2008,69,79,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/2008,66,74,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/2008,69,78,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/2008,73,83,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/16/2008,72,84,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/17/2008,73,84,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/18/2008,71,83,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/19/2008,73,84,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/20/2008,70,81,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/21/2008,67,73,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/22/2008,66,71,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/23/2008,65,71,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/24/2008,68,73,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/25/2008,66,69,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/26/2008,67,79,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/27/2008,69,78,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/28/2008,67,75,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/29/2008,70,81,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/30/2008,70,81,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/31/2008,67,77,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/1/2008,62,63,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/2/2008,64,67,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/3/2008,62,66,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/4/2008,64,73,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/5/2008,62,69,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/6/2008,59,63,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/7/2008,58,62,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/8/2008,57,59,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/9/2008,63,72,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/10/2008,65,71,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/11/2008,59,65,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/12/2008,58,63,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/13/2008,64,74,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/14/2008,62,71,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/15/2008,67,79,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/16/2008,64,72,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/17/2008,67,79,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/18/2008,71,78,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/19/2008,62,71,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/20/2008,59,71,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/21/2008,65,78,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/22/2008,71,82,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/23/2008,66,76,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/24/2008,65,72,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/25/2008,65,75,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/26/2008,60,69,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/27/2008,66,77,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/28/2008,67,77,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/29/2008,62,65,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/30/2008,67,80,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/31/2008,66,76,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/1/2008,67,77,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/2/2008,64,72,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/3/2008,62,71,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/4/2008,69,81,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/5/2008,66,73,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/6/2008,68,74,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/7/2008,66,76,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/8/2008,62,72,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/9/2008,62,71,56
